"year","election_type","electoral_rule","district","district_code","district_name","chinese_name","station_code","chinese_name_poll_station","name_poll_station","ps_gmaps_coords","lat","lon","candidate_name_eng_1","political_ideo_1","votes_candidate_1","political_affiliations_english_1","candidate_name_eng_2","political_ideo_2","votes_candidate_2","political_affiliations_english_2","candidate_name_eng_3","political_ideo_3","votes_candidate_3","political_affiliations_english_3","candidate_name_eng_4","political_ideo_4","votes_candidate_4","political_affiliations_english_4","candidate_name_eng_5","political_ideo_5","votes_candidate_5","political_affiliations_english_5","candidate_name_eng_6","political_ideo_6","votes_candidate_6","political_affiliations_english_6"
2011,"District Council Election","first-past-the-post","Sha Tin District","R05","Yue Shing","愉城","R0501","五旬節林漢光中學","Pentecostal Lam Hon Kwong School","22.3846465, 114.2023548",22.3846465,114.2023548,"CHIN WAI KIN","pro-democracy",743,"CIVIC PARTY","LAU TAI SANG","pro-establishment",448,"ECONOMIC SYNERGY","LEUNG KA FAI","pro-establishment",2455,"CIVIL FORCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R07","Sha Kok","沙角","R0701","佛教覺光法師中學","Buddhist Kok Kwong Secondary School","22.3796208, 114.1940715",22.3796208,114.1940715,"YEUNG SIN HUNG","pro-establishment",2425,"CIVIL FORCE","CHEUNG TAK WING",NA,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R08","Pok Hong","博康","R0801","博康社區會堂","Pok Hong Community Hall","22.3755772, 114.1944442",22.3755772,114.1944442,"CHAN KWOK TIM","pro-establishment",2781,"CIVIL FORCE","PANG SIU YING","pro-democracy",1504,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R09","Jat Min","乙明","R0901","沙田圍胡素貞博士紀念學校","Sha Tin Wai Dr. Catherine F. Woo Memorial School","22.37548, 114.1912609",22.37548,114.1912609,"LAM HONG WAH","pro-establishment",2049,"CIVIL FORCE","YAU MAN CHUN","pro-democracy",2296,"NEO DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R10","Chun Fung","秦豐","R1001","秦石社區會堂","Chun Shek Community Hall","22.373012, 114.186673",22.373012,114.186673,"CHAN NOK HANG","pro-democracy",2285,"THE DEMOCRATIC PARTY","LEUNG CHI KIN","pro-establishment",1513,"CIVIL FORCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R11","Sun Tin Wai","新田圍","R1101","新田圍社區會堂","Sun Tin Wai Community Hall","22.370197, 114.185943",22.370197,114.185943,"CHEUNG KWOK WO","pro-establishment",959,"FTU","CHING CHEUNG YING","pro-democracy",1862,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R11","Sun Tin Wai","新田圍","R1102","五育中學","Ng Yuk Secondary School","22.3723876, 114.1810478",22.3723876,114.1810478,"CHEUNG KWOK WO","pro-establishment",350,"FTU","CHING CHEUNG YING","pro-democracy",455,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R12","Chui Tin","翠田","R1201","九龍城浸信會禧年 (恩平) 小學","KCBC Hay Nien (Yan Ping) Primary School","22.3688341, 114.1820164",22.3688341,114.1820164,"WONG CHAK PIU PHILIP","pro-establishment",1723,"CIVIL FORCE","MA YU SANG","pro-democracy",1153,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R13","Hin Ka","顯嘉","R1301","香港中文大學校友會聯會張煊昌學校","CUHKFAA Thomas Cheung School","22.360732, 114.172507",22.360732,114.172507,"MOK WAI HUNG","pro-democracy",1758,"THE DEMOCRATIC PARTY","LAM CHUNG YAN","pro-establishment",2612,"CIVIL FORCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R15","Keng Hau","徑口","R1501","顯徑鄰里社區中心","Hin Keng Neighbourhood Community Centre","22.3665485, 114.1747404",22.3665485,114.1747404,"WONG KA SEK","pro-establishment",1652,"CIVIL FORCE","NG KAM HUNG","pro-democracy",1500,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R15","Keng Hau","徑口","R1502","才俊學校","Choi Jun School","22.363492, 114.176827",22.363492,114.176827,"WONG KA SEK","pro-establishment",203,"CIVIL FORCE","NG KAM HUNG","pro-democracy",373,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R16","Tin Sum","田心","R1601","隆亨社區中心","Lung Hang Estate Community Centre","22.3676747, 114.1796289",22.3676747,114.1796289,"LAU KONG WAH","pro-establishment",1612,"DAB; CIVIL FORCE","SUEN TSAN PUI",NA,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R17","Chui Ka","翠嘉","R1701","東莞工商總會張煌偉小學","GCCITKD Cheong Wong Wai Primary School","22.3717028, 114.1802095",22.3717028,114.1802095,"LI SAI HUNG",NA,1519,NA,"LEE KAM MING","pro-establishment",1801,"CIVIL FORCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R18","Tai Wai","大圍","R1801","佛教黃允畋中學","Buddhist Wong Wan Tin College","22.3777588, 114.1782049",22.3777588,114.1782049,"LEUNG WING HUNG","pro-democracy",2596,"NEO DEMOCRATS","TUNG KIN LEI","pro-establishment",2985,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R18","Tai Wai","大圍","R1802","東華三院冼次雲小學","TWGHs Sin Chu Wan Primary School","22.375431, 114.179629",22.375431,114.179629,"LEUNG WING HUNG","pro-democracy",325,"NEO DEMOCRATS","TUNG KIN LEI","pro-establishment",317,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R19","Chung Tin","松田","R1901","崇蘭中學","Sung Lan Middle School","22.3791361, 114.1752281",22.3791361,114.1752281,"TANG WING CHEONG","pro-establishment",723,"CIVIL FORCE","LEE YUEN KAM",NA,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R19","Chung Tin","松田","R1902","美田社區會堂","Mei Tin Community Hall","22.3762093, 114.1724382",22.3762093,114.1724382,"TANG WING CHEONG","pro-establishment",913,"CIVIL FORCE","LEE YUEN KAM",NA,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R20","Sui Wo","穗禾","R2001","保良局蕭漢森小學","PLK Siu Hon Sum Primary School","22.393402, 114.194892",22.393402,114.194892,"PANG YUK YING","pro-democracy",781,"CIVIC PARTY","PANG CHEUNG WAI THOMAS","pro-establishment",1950,"DAB","LI SUI HA",NA,317,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R21","Fo Tan","火炭","R2101","賽馬會體藝中學","Jockey Club Ti-I College","22.392119, 114.197761",22.392119,114.197761,"PONG SCARLETT OI LAN","pro-establishment",1640,"NEW CENTURY FORUM","CHAN TAK CHEUNG","pro-democracy",522,"CITIZENS' RADIO","LIU HUAN YEE PORINDA",NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R23","Chung On","頌安","R2301","香港中文大學校友會聯會陳震夏中學","CUHKFAA Chan Chun Ha Secondary School","22.4234517, 114.2266523",22.4234517,114.2266523,"QUAT ELIZABETH","pro-establishment",2065,"DAB","LAU KA YEE",NA,1295,"NETWORK FOR WOMEN IN POLITICS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R23","Chung On","頌安","R2302","香港中國婦女會馮堯敬紀念中學","HKCWC Fung Yiu King Memorial Secondary School","22.4221308, 114.2301045",22.4221308,114.2301045,"QUAT ELIZABETH","pro-establishment",390,"DAB","LAU KA YEE",NA,426,"NETWORK FOR WOMEN IN POLITICS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R24","Kam To","錦濤","R2401","宣道會台山陳元喜小學","Christian Alliance Toi Shan H C Chan Primary School","22.4204454, 114.2259041",22.4204454,114.2259041,"TAM HIN CHUNG",NA,323,NA,"YEUNG MAN YUI","pro-establishment",2104,"DAB","YAU YUET WAH DONNA","pro-democracy",1730,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R25","Ma On Shan Town Centre","馬鞍山市中心","R2501","五邑工商總會馮平山夫人李穎璋學校","FDBWA Mrs Fung Ping Shan Primary School","22.34102827299316, 114.1545113806267",22.34102827,114.1545114,"TSOI YIU CHEONG RICHARD","pro-democracy",1421,"THE DEMOCRATIC PARTY","LEE CHI WING ALVIN",NA,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R26","Lee On","利安","R2601","利安社區會堂","Lee On Community Hall","22.427368, 114.241056",22.427368,114.241056,"LO TAI SUEN ADA","pro-establishment",2361,"DAB","MAK YUN PUI","pro-democracy",2680,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R28","Kam Ying","錦英","R2801","吳氏宗親總會泰伯紀念學校","Ng Clan's Association Tai Pak Memorial School","22.42141, 114.235028",22.42141,114.235028,"TONG PO CHUN",NA,2409,NA,"WONG KWOK HUNG",NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R28","Kam Ying","錦英","R2802","東華三院黃鳳翎中學","TWGHs Wong Fung Ling College","22.4235071, 114.2341799",22.4235071,114.2341799,"TONG PO CHUN",NA,725,NA,"WONG KWOK HUNG",NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R29","Yiu On","耀安","R2901","保良局莊啟程小學","PLK Chong Kee Ting Primary School","22.4196962, 114.2316991",22.4196962,114.2316991,"CHU KIN KONG WILLSON","pro-democracy",67,"PEOPLE POWER; Hong Kong Indigenous","TING TSZ YUEN","pro-democracy",1621,"THE DEMOCRATIC PARTY","LI SAI WING","pro-establishment",3039,"DAB","HO SUK PING SHIRLEY",NA,231,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R30","Heng On","恒安","R3001","馬鞍山聖若瑟小學","Ma On Shan St. Joseph's Primary School","22.417035, 114.2306097",22.417035,114.2306097,"LEUNG YIU CHOI","pro-establishment",946,"DAB; FTU","CHENG TSUK MAN","pro-democracy",1683,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R30","Heng On","恒安","R3002","基督教香港信義會馬鞍山信義學校","The ELCHK Ma On Shan Lutheran Primary School","22.4151983, 114.2283309",22.4151983,114.2283309,"LEUNG YIU CHOI","pro-establishment",987,"DAB; FTU","CHENG TSUK MAN","pro-democracy",1890,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R31","On Tai","鞍泰","R3101","德信中學","Tak Sun Secondary School","22.410531, 114.2219249",22.410531,114.2219249,"YEUNG CHEUNG LI","pro-establishment",2417,"DAB","SO TAT LEUNG","pro-democracy",457,"PEOPLE POWER; Hong Kong Indigenous","CHOW WAI TUNG","pro-democracy",1499,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R32","Tai Shui Hang","大水坑","R3201","九龍城浸信會禧年小學","Kowloon City Baptist Church Hay Nien Primary School","22.4053457, 114.2226231",22.4053457,114.2226231,"CHEUNG CHI YIN","pro-establishment",1240,"DAB","YUNG MING CHAU MICHAEL","pro-democracy",2012,"NEO DEMOCRATS","LAW YUET WAH",NA,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R32","Tai Shui Hang","大水坑","R3202","恒安社區中心","Heng On Estate Community Centre","22.417298569005375, 114.22684902578403",22.41729857,114.226849,"CHEUNG CHI YIN","pro-establishment",105,"DAB","YUNG MING CHAU MICHAEL","pro-democracy",32,"NEO DEMOCRATS","LAW YUET WAH",NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R33","Yu Yan","愉欣","R3301","循道衞理楊震社會服務處沙田青少年綜合發展中心","Yang Memorial Methodist Social Service Shatin Integrated Centre for Youth Development","22.3809696, 114.2049984",22.3809696,114.2049984,"YIU KA CHUN","pro-establishment",2737,"CIVIL FORCE","CHOW YIU HONG","pro-democracy",885,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R34","Bik Woo","碧湖","R3401","路德會梁鉅鏐小學","Leung Kui Kau Lutheran Primary School","22.3922521, 114.2058048",22.3922521,114.2058048,"WONG PING FAN","pro-establishment",940,"DAB","LAU WAI LUN","pro-democracy",1633,"INDEPENDENT (pro-democracy)","TSANG MAN YEE ELIZA","pro-democracy",364,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R34","Bik Woo","碧湖","R3402","世界龍岡學校黃耀南小學","LKWFSL Wong Yiu Nam Primary School","22.3823248, 114.2149226",22.3823248,114.2149226,"WONG PING FAN","pro-establishment",401,"DAB","LAU WAI LUN","pro-democracy",436,"INDEPENDENT (pro-democracy)","TSANG MAN YEE ELIZA","pro-democracy",245,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R34","Bik Woo","碧湖","R3403","香港浸會大學附屬學校王錦輝中小學","Hong Kong Baptist University Affiliated School Wong Kam Fai Secondary and Primary School","22.3883035, 114.2101347",22.3883035,114.2101347,"WONG PING FAN","pro-establishment",711,"DAB","LAU WAI LUN","pro-democracy",117,"INDEPENDENT (pro-democracy)","TSANG MAN YEE ELIZA","pro-democracy",20,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sha Tin District","R35","Kwong Hong","廣康","R3501","沙田循道衛理小學","Shatin Methodist Primary School","22.380158, 114.214571",22.380158,114.214571,"NG WAI LING","pro-democracy",1478,"HKCTU","CHENG CHO KWONG","pro-establishment",1808,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S01","Kwai Hing","葵興","S0101","中華傳道會許大同學校","CNEC Ta Tung School","22.3641135, 114.1321074",22.3641135,114.1321074,"LEUNG CHI SHING","pro-democracy",1901,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","CHAN CHI HANG","pro-establishment",1163,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S01","Kwai Hing","葵興","S0102","聖公會仁立小學","SKH Yan Laap Primary School","22.365473, 114.130627",22.365473,114.130627,"LEUNG CHI SHING","pro-democracy",705,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","CHAN CHI HANG","pro-establishment",781,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S02","Kwai Shing East Estate","葵盛東邨","S0201","基督教香港信義會葵盛信義學校","ELCHK Kwai Shing Lutheran Primary School","22.3627904, 114.1262941",22.3627904,114.1262941,"CHOW WAI HUNG RAYMAN","pro-democracy",3469,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","LAI FAN FONG","pro-establishment",1894,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S03","Upper Tai Wo Hau","上大窩口","S0301","仁愛堂彭鴻樟幼稚園","Yan Oi Tong Pang Hung Cheung Kindergarten","22.365967, 114.122723",22.365967,114.122723,"HUI KEI CHEUNG","pro-democracy",2329,"THE DEMOCRATIC PARTY","LOONG FEI WAN","pro-establishment",632,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S04","Lower Tai Wo Hau","下大窩口","S0401","大窩口社區中心","Tai Wo Hau Estate Community Centre","22.3677194, 114.1250817",22.3677194,114.1250817,"WONG BING KUEN","pro-democracy",3010,"THE DEMOCRATIC PARTY","TSUI SIU FAI","pro-establishment",1015,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S05","Kwai Chung Estate North","葵涌邨北","S0501","中華基督教會全完第二小學","CCC Chuen Yuen Second Primary School","22.368124, 114.126245",22.368124,114.126245,"NG HAI MING",NA,91,NA,"LEUNG KAM WAI","pro-democracy",1752,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","WONG SIU KWAN","pro-establishment",843,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S06","Kwai Chung Estate Central","葵涌邨中","S0601","中華基督教會全完幼稚園","CCC Chuen Yuen Kindergarten","22.367447, 114.127733",22.367447,114.127733,"NG YAM FUNG BENNY","pro-establishment",573,"NEW TERRITORIES ASSOCIATION OF SOCIETIES; FEDERATION OF PUBLIC HOUSING ESTATES; DAB","WONG YUN TAT","pro-democracy",1150,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","WONG FUNG CHUN",NA,191,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S07","Shek Yam","石蔭","S0701","聖公會主愛小學","SKH Chu Oi Primary School","22.3708085, 114.1397551",22.3708085,114.1397551,"WAN SIU KIN ANDREW","pro-democracy",2891,"THE DEMOCRATIC PARTY","WONG HO YAN","pro-establishment",1700,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S08","On Yam","安蔭","S0801","慈幼葉漢小學","Salesian Yip Hon Primary School","22.3723139, 114.1415312",22.3723139,114.1415312,"LEUNG TSZ WING DENNIS",NA,2768,NA,"LEUNG WING KUEN","pro-democracy",1838,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S09","Shek Lei Extension","新石籬","S0901","石籬 (一) 邨室內活動室","Shek Lei (I) Estate Indoor Activity Room","22.3637896, 114.1383616",22.3637896,114.1383616,"CHAN KA LOK","pro-democracy",152,"PEOPLE POWER","LEE TSZ KING DOMINIC","pro-establishment",2629,"LIBERAL PARTY","LEUNG KWOK WAH","pro-democracy",2960,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S10","Shek Lei","石籬","S1001","石籬社區會堂","Shek Lei Community Hall","22.366509, 114.139312",22.366509,114.139312,"LAM SIU FAI","pro-democracy",2228,"THE DEMOCRATIC PARTY","LIU MING KIN","pro-establishment",1291,"LIBERAL PARTY","LAW KA KEI","pro-democracy",86,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S11","Tai Pak Tin","大白田","S1101","香港聖公會麥理浩夫人中心","HKSKH Lady MacLehose Centre","22.356404216161934, 114.12910555026026",22.35640422,114.1291056,"TSUI SANG HUNG SAMMY","pro-democracy",1650,"THE DEMOCRATIC PARTY","LUI HOK NANG","pro-establishment",1488,"DAB; FTU","TSANG HANG MONG","pro-democracy",166,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S12","Kwai Fong","葵芳","S1201","佛教林金殿紀念小學","Buddhist Lim Kim Tian Memorial Primary School","22.3585969, 114.129029",22.3585969,114.129029,"LEUNG YIU CHUNG","pro-democracy",3944,"NEIGHBOURHOOD AND WORKER'S SERVICE CENTRE","CHAN WING LAI EDDIE","pro-establishment",387,"GREEN PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S14","Lai Wah","荔華","S1401","中華基督教會基真小學","CCC Kei Chun Primary School","22.3422772, 114.1367447",22.3422772,114.1367447,"CHAN CHI CHUEN RAYMOND","pro-democracy",333,"PEOPLE POWER; POWER VOTES","LEE WING TAT","pro-democracy",1582,"THE DEMOCRATIC PARTY","CHU LAI LING","pro-establishment",1923,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S15","Cho Yiu","祖堯","S1501","香港四邑商工總會陳南昌紀念中學","The HKSYC & IA Chan Nam Chong Memorial College","22.3452453, 114.1290254",22.3452453,114.1290254,"LO WAI LAN",NA,1535,NA,"LAI MING WAI ABBY",NA,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S16","Hing Fong","興芳","S1601","葵芳社區會堂","Kwai Fong Community Hall","22.359629, 114.127179",22.359629,114.127179,"NG KIM SING","pro-democracy",2143,"THE DEMOCRATIC PARTY","LEUNG KAR MING","pro-establishment",2026,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S18","Kwai Shing West Estate","葵盛西邨","S1801","葵盛社區會堂","Kwai Shing Community Hall","22.361339, 114.121586",22.361339,114.121586,"LAU MEI LO","pro-establishment",3239,"FTU","LEUNG YUK FUNG","pro-democracy",1379,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S19","On Ho","安灝","S1901","地利亞(閩僑)英文小學","Delia (Man Kiu) English Primary School","22.360452, 114.105668",22.360452,114.105668,"TAM WAI CHUN",NA,2536,"INDEPENDENT","HO CHI WAI","pro-democracy",1395,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S20","Wai Ying","偉盈","S2001","聖公會青衣邨何澤芸小學","SKH Tsing Yi Estate Ho Chak Wan Primary School","22.355735, 114.104292",22.355735,114.104292,"KOO MAN HON","pro-democracy",1242,"CIVIC PARTY","MAK MEI KUEN ALICE","pro-establishment",2404,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S21","Tsing Yi Estate","青衣邨","S2101","荃灣商會學校","Tsuen Wan Trade Association Primary School","22.353978, 114.102734",22.353978,114.102734,"CHAN SIU MAN SIMON",NA,2594,NA,"POON CHI NAM",NA,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S22","Greenfield","翠怡","S2201","東華三院吳祥川紀念中學","TWGHs S. C. Gaw Memorial College","22.3525738, 114.101603",22.3525738,114.101603,"WONG SUET YING","pro-democracy",360,"THE DEMOCRATIC PARTY","CHEUNG WAI CHING CLARICE",NA,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S22","Greenfield","翠怡","S2202","保良局世德小學","PLK Castar Primary School","22.355094, 114.106621",22.355094,114.106621,"WONG SUET YING","pro-democracy",1290,"THE DEMOCRATIC PARTY","CHEUNG WAI CHING CLARICE",NA,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S23","Cheung Ching","長青","S2301","長青邨社區中心","Cheung Ching Estate Community Centre","22.3488135, 114.1069151",22.3488135,114.1069151,"TING YIN WAH",NA,843,"INDEPENDENT","LEE CHI KEUNG ALAN",NA,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S23","Cheung Ching","長青","S2302","美景花園社區中心","Community Centre, Mayfair Gardens","22.3435907, 114.1069848",22.3435907,114.1069848,"TING YIN WAH",NA,607,"INDEPENDENT","LEE CHI KEUNG ALAN",NA,1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S24","Cheung Hong","長康","S2401","青衣商會小學","Tsing Yi Trade Association Primary School","22.34938, 114.104114",22.34938,114.104114,"TSUI HIU KIT",NA,2286,"INDEPENDENT","LI MAY YING",NA,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
